startDateTime,endDateTime,buoyWindSpeedMean,buoyWindSpeedMinimum,buoyWindSpeedMaximum,buoyWindSpeedVariance,buoyWindSpeedNumPts,buoyWindSpeedExpUncert,buoyWindSpeedStdErMean,buoyWindSpeedFinalQF,buoyWindDirMean,buoyWindDirVariance,buoyWindDirNumPts,buoyWindDirExpUncert,buoyWindDirStdErMean,buoyWindDirFinalQF
"2018-08-01T00:00:00Z","2018-08-01T00:30:00Z",0.43,0.00,1.54,0.14,432,0.14,0.02,,,,,,,
"2018-08-01T00:30:00Z","2018-08-01T01:00:00Z",0.83,0.00,1.33,0.09,441,0.14,0.01,,,,,,,
"2018-08-01T01:00:00Z","2018-08-01T01:30:00Z",0.97,0.00,1.75,0.12,450,0.14,0.02,,,,,,,
"2018-08-01T01:30:00Z","2018-08-01T02:00:00Z",1.35,0.77,2.04,0.07,449,0.14,0.01,,,,,,,
"2018-08-01T02:00:00Z","2018-08-01T02:30:00Z",1.33,0.58,1.92,0.06,450,0.14,0.01,,,,,,,
"2018-08-01T04:00:00Z","2018-08-01T04:30:00Z",1.32,0.00,2.25,0.15,450,0.14,0.02,,,,,,,
"2018-08-01T04:30:00Z","2018-08-01T05:00:00Z",1.48,0.87,2.08,0.04,450,0.14,0.01,,,,,,,
"2018-08-01T05:00:00Z","2018-08-01T05:30:00Z",1.24,0.37,1.83,0.06,450,0.14,0.01,,,,,,,
"2018-08-01T05:30:00Z","2018-08-01T06:00:00Z",1.38,0.56,1.94,0.04,450,0.14,0.01,,,,,,,
"2018-08-01T06:00:00Z","2018-08-01T06:30:00Z",1.48,0.79,2.54,0.08,450,0.14,0.01,,,,,,,
"2018-08-01T08:00:00Z","2018-08-01T08:30:00Z",1.61,1.17,2.04,0.02,450,0.14,0.01,,,,,,,
"2018-08-01T08:30:00Z","2018-08-01T09:00:00Z",1.69,0.37,2.29,0.08,450,0.14,0.01,,,,,,,
"2018-08-01T09:00:00Z","2018-08-01T09:30:00Z",1.46,0.00,2.52,0.19,450,0.15,0.02,,,,,,,
"2018-08-01T09:30:00Z","2018-08-01T10:00:00Z",1.00,0.00,2.04,0.26,450,0.15,0.02,,,,,,,
"2018-08-01T10:00:00Z","2018-08-01T10:30:00Z",0.66,0.00,1.58,0.23,450,0.15,0.02,,,,,,,
"2018-08-01T12:00:00Z","2018-08-01T12:30:00Z",0.49,0.00,2.04,0.29,447,0.15,0.03,,,,,,,
"2018-08-01T12:30:00Z","2018-08-01T13:00:00Z",0.59,0.00,2.75,0.36,450,0.15,0.03,,,,,,,
"2018-08-01T13:00:00Z","2018-08-01T13:30:00Z",0.39,0.00,2.00,0.22,448,0.15,0.02,,,,,,,
"2018-08-01T13:30:00Z","2018-08-01T14:00:00Z",0.85,0.00,2.71,0.49,450,0.15,0.03,,,,,,,
"2018-08-01T14:00:00Z","2018-08-01T14:30:00Z",1.40,0.00,5.83,0.93,450,0.17,0.05,,,,,,,
"2018-08-01T16:00:00Z","2018-08-01T16:30:00Z",0.57,0.00,2.46,0.29,450,0.15,0.03,,,,,,,
"2018-08-01T16:30:00Z","2018-08-01T17:00:00Z",0.70,0.00,1.87,0.25,450,0.15,0.02,,,,,,,
"2018-08-01T17:00:00Z","2018-08-01T17:30:00Z",0.77,0.00,2.04,0.26,450,0.15,0.02,,,,,,,
"2018-08-01T17:30:00Z","2018-08-01T18:00:00Z",0.89,0.00,2.00,0.15,446,0.14,0.02,,,,,,,
"2018-08-01T18:00:00Z","2018-08-01T18:30:00Z",0.38,0.00,1.62,0.20,448,0.15,0.02,,,,,,,
"2018-08-01T20:00:00Z","2018-08-01T20:30:00Z",0.42,0.00,1.71,0.15,446,0.14,0.02,,,,,,,
"2018-08-01T20:30:00Z","2018-08-01T21:00:00Z",0.53,0.00,2.25,0.25,450,0.15,0.02,,,,,,,
"2018-08-01T21:00:00Z","2018-08-01T21:30:00Z",0.31,0.00,1.67,0.15,440,0.14,0.02,,,,,,,
"2018-08-01T21:30:00Z","2018-08-01T22:00:00Z",0.12,0.00,0.87,0.05,440,0.14,0.01,,,,,,,
"2018-08-01T22:00:00Z","2018-08-01T22:30:00Z",0.90,0.00,2.46,0.27,450,0.15,0.02,,,,,,,
"2018-08-02T00:00:00Z","2018-08-02T00:30:00Z",2.81,0.21,6.04,0.89,446,0.17,0.04,,,,,,,
"2018-08-02T00:30:00Z","2018-08-02T01:00:00Z",1.96,0.00,5.67,0.93,450,0.17,0.05,,,,,,,
"2018-08-02T01:00:00Z","2018-08-02T01:30:00Z",2.35,0.67,5.42,0.73,449,0.16,0.04,,,,,,,
"2018-08-02T01:30:00Z","2018-08-02T02:00:00Z",2.56,0.79,5.25,0.71,449,0.16,0.04,,,,,,,
"2018-08-02T02:00:00Z","2018-08-02T02:30:00Z",2.23,0.21,4.12,0.60,445,0.16,0.04,,,,,,,
"2018-08-02T04:00:00Z","2018-08-02T04:30:00Z",2.12,0.00,4.29,0.78,450,0.16,0.04,,,,,,,
"2018-08-02T04:30:00Z","2018-08-02T05:00:00Z",2.78,1.00,5.12,0.72,450,0.16,0.04,,,,,,,
"2018-08-02T05:00:00Z","2018-08-02T05:30:00Z",2.36,0.00,5.54,0.96,450,0.17,0.05,,,,,,,
"2018-08-02T05:30:00Z","2018-08-02T06:00:00Z",2.00,0.00,4.62,0.93,450,0.17,0.05,,,,,,,
"2018-08-02T06:00:00Z","2018-08-02T06:30:00Z",2.18,0.00,5.04,0.99,450,0.17,0.05,,,,,,,
"2018-08-02T08:00:00Z","2018-08-02T08:30:00Z",2.04,0.00,4.08,0.66,450,0.16,0.04,,,,,,,
"2018-08-02T08:30:00Z","2018-08-02T09:00:00Z",2.41,0.79,4.50,0.52,450,0.16,0.03,,,,,,,
"2018-08-02T09:00:00Z","2018-08-02T09:30:00Z",2.36,0.46,5.52,0.63,450,0.16,0.04,,,,,,,
"2018-08-02T09:30:00Z","2018-08-02T10:00:00Z",2.46,0.62,5.37,0.84,450,0.16,0.04,,,,,,,
"2018-08-02T10:00:00Z","2018-08-02T10:30:00Z",2.23,0.00,5.87,0.79,450,0.16,0.04,,,,,,,
"2018-08-02T12:00:00Z","2018-08-02T12:30:00Z",2.24,0.46,4.50,0.68,450,0.16,0.04,,,,,,,
"2018-08-02T12:30:00Z","2018-08-02T13:00:00Z",2.05,0.50,5.19,0.71,450,0.16,0.04,,,,,,,
"2018-08-02T13:00:00Z","2018-08-02T13:30:00Z",2.31,0.54,5.29,0.63,450,0.16,0.04,,,,,,,
"2018-08-02T13:30:00Z","2018-08-02T14:00:00Z",2.23,0.37,5.33,0.91,450,0.17,0.04,,,,,,,
"2018-08-02T14:00:00Z","2018-08-02T14:30:00Z",1.73,0.00,4.67,0.65,450,0.16,0.04,,,,,,,
"2018-08-02T16:00:00Z","2018-08-02T16:30:00Z",1.64,0.37,2.87,0.44,65,0.22,0.08,,,,,,,
"2018-08-02T16:30:00Z","2018-08-02T17:00:00Z",,,,,,,,,,,,,,
"2018-08-02T17:00:00Z","2018-08-02T17:30:00Z",,,,,,,,,,,,,,
"2018-08-02T17:30:00Z","2018-08-02T18:00:00Z",,,,,,,,,,,,,,
"2018-08-02T18:00:00Z","2018-08-02T18:30:00Z",,,,,,,,,,,,,,
"2018-08-02T20:00:00Z","2018-08-02T20:30:00Z",,,,,,,,,,,,,,
"2018-08-02T20:30:00Z","2018-08-02T21:00:00Z",,,,,,,,,,,,,,
"2018-08-02T21:00:00Z","2018-08-02T21:30:00Z",,,,,,,,,,,,,,
"2018-08-02T21:30:00Z","2018-08-02T22:00:00Z",,,,,,,,,,,,,,
"2018-08-02T22:00:00Z","2018-08-02T22:30:00Z",,,,,,,,,,,,,,
"2018-08-03T00:00:00Z","2018-08-03T00:30:00Z",,,,,,,,,,,,,,
"2018-08-03T00:30:00Z","2018-08-03T01:00:00Z",,,,,,,,,,,,,,
"2018-08-03T01:00:00Z","2018-08-03T01:30:00Z",,,,,,,,,,,,,,
"2018-08-03T01:30:00Z","2018-08-03T02:00:00Z",,,,,,,,,,,,,,
"2018-08-03T02:00:00Z","2018-08-03T02:30:00Z",,,,,,,,,,,,,,
"2018-08-03T04:00:00Z","2018-08-03T04:30:00Z",,,,,,,,,,,,,,
"2018-08-03T04:30:00Z","2018-08-03T05:00:00Z",,,,,,,,,,,,,,
"2018-08-03T05:00:00Z","2018-08-03T05:30:00Z",,,,,,,,,,,,,,
"2018-08-03T05:30:00Z","2018-08-03T06:00:00Z",,,,,,,,,,,,,,
"2018-08-03T06:00:00Z","2018-08-03T06:30:00Z",,,,,,,,,,,,,,
"2018-08-03T08:00:00Z","2018-08-03T08:30:00Z",,,,,,,,,,,,,,
"2018-08-03T08:30:00Z","2018-08-03T09:00:00Z",,,,,,,,,,,,,,
"2018-08-03T09:00:00Z","2018-08-03T09:30:00Z",,,,,,,,,,,,,,
"2018-08-03T09:30:00Z","2018-08-03T10:00:00Z",,,,,,,,,,,,,,
"2018-08-03T10:00:00Z","2018-08-03T10:30:00Z",,,,,,,,,,,,,,
"2018-08-03T12:00:00Z","2018-08-03T12:30:00Z",,,,,,,,,,,,,,
"2018-08-03T12:30:00Z","2018-08-03T13:00:00Z",,,,,,,,,,,,,,
"2018-08-03T13:00:00Z","2018-08-03T13:30:00Z",,,,,,,,,,,,,,
"2018-08-03T13:30:00Z","2018-08-03T14:00:00Z",,,,,,,,,,,,,,
"2018-08-03T14:00:00Z","2018-08-03T14:30:00Z",,,,,,,,,,,,,,
"2018-08-03T16:00:00Z","2018-08-03T16:30:00Z",,,,,,,,,,,,,,
"2018-08-03T16:30:00Z","2018-08-03T17:00:00Z",,,,,,,,,,,,,,
"2018-08-03T17:00:00Z","2018-08-03T17:30:00Z",,,,,,,,,,,,,,
"2018-08-03T17:30:00Z","2018-08-03T18:00:00Z",,,,,,,,,,,,,,
"2018-08-03T18:00:00Z","2018-08-03T18:30:00Z",,,,,,,,,,,,,,
"2018-08-03T20:00:00Z","2018-08-03T20:30:00Z",,,,,,,,,,,,,,
"2018-08-03T20:30:00Z","2018-08-03T21:00:00Z",,,,,,,,,,,,,,
"2018-08-03T21:00:00Z","2018-08-03T21:30:00Z",,,,,,,,,,,,,,
"2018-08-03T21:30:00Z","2018-08-03T22:00:00Z",,,,,,,,,,,,,,
"2018-08-03T22:00:00Z","2018-08-03T22:30:00Z",,,,,,,,,,,,,,
"2018-08-04T00:00:00Z","2018-08-04T00:30:00Z",,,,,,,,,,,,,,
"2018-08-04T00:30:00Z","2018-08-04T01:00:00Z",,,,,,,,,,,,,,
"2018-08-04T01:00:00Z","2018-08-04T01:30:00Z",,,,,,,,,,,,,,
"2018-08-04T01:30:00Z","2018-08-04T02:00:00Z",,,,,,,,,,,,,,
"2018-08-04T02:00:00Z","2018-08-04T02:30:00Z",,,,,,,,,,,,,,
"2018-08-04T04:00:00Z","2018-08-04T04:30:00Z",,,,,,,,,,,,,,
"2018-08-04T04:30:00Z","2018-08-04T05:00:00Z",,,,,,,,,,,,,,
"2018-08-04T05:00:00Z","2018-08-04T05:30:00Z",,,,,,,,,,,,,,
"2018-08-04T05:30:00Z","2018-08-04T06:00:00Z",,,,,,,,,,,,,,
"2018-08-04T06:00:00Z","2018-08-04T06:30:00Z",,,,,,,,,,,,,,
"2018-08-04T08:00:00Z","2018-08-04T08:30:00Z",,,,,,,,,,,,,,
"2018-08-04T08:30:00Z","2018-08-04T09:00:00Z",,,,,,,,,,,,,,
"2018-08-04T09:00:00Z","2018-08-04T09:30:00Z",,,,,,,,,,,,,,
"2018-08-04T09:30:00Z","2018-08-04T10:00:00Z",,,,,,,,,,,,,,
"2018-08-04T10:00:00Z","2018-08-04T10:30:00Z",,,,,,,,,,,,,,
"2018-08-04T12:00:00Z","2018-08-04T12:30:00Z",,,,,,,,,,,,,,
"2018-08-04T12:30:00Z","2018-08-04T13:00:00Z",,,,,,,,,,,,,,
"2018-08-04T13:00:00Z","2018-08-04T13:30:00Z",,,,,,,,,,,,,,
"2018-08-04T13:30:00Z","2018-08-04T14:00:00Z",,,,,,,,,,,,,,
"2018-08-04T14:00:00Z","2018-08-04T14:30:00Z",,,,,,,,,,,,,,
"2018-08-04T16:00:00Z","2018-08-04T16:30:00Z",,,,,,,,,,,,,,
"2018-08-04T16:30:00Z","2018-08-04T17:00:00Z",,,,,,,,,,,,,,
"2018-08-04T17:00:00Z","2018-08-04T17:30:00Z",,,,,,,,,,,,,,
"2018-08-04T17:30:00Z","2018-08-04T18:00:00Z",,,,,,,,,,,,,,
"2018-08-04T18:00:00Z","2018-08-04T18:30:00Z",,,,,,,,,,,,,,
"2018-08-04T20:00:00Z","2018-08-04T20:30:00Z",,,,,,,,,,,,,,
"2018-08-04T20:30:00Z","2018-08-04T21:00:00Z",,,,,,,,,,,,,,
"2018-08-04T21:00:00Z","2018-08-04T21:30:00Z",,,,,,,,,,,,,,
"2018-08-04T21:30:00Z","2018-08-04T22:00:00Z",,,,,,,,,,,,,,
"2018-08-04T22:00:00Z","2018-08-04T22:30:00Z",,,,,,,,,,,,,,
"2018-08-05T00:00:00Z","2018-08-05T00:30:00Z",,,,,,,,,,,,,,
"2018-08-05T00:30:00Z","2018-08-05T01:00:00Z",,,,,,,,,,,,,,
"2018-08-05T01:00:00Z","2018-08-05T01:30:00Z",,,,,,,,,,,,,,
"2018-08-05T01:30:00Z","2018-08-05T02:00:00Z",,,,,,,,,,,,,,
"2018-08-05T02:00:00Z","2018-08-05T02:30:00Z",,,,,,,,,,,,,,
"2018-08-05T04:00:00Z","2018-08-05T04:30:00Z",,,,,,,,,,,,,,
"2018-08-05T04:30:00Z","2018-08-05T05:00:00Z",,,,,,,,,,,,,,
"2018-08-05T05:00:00Z","2018-08-05T05:30:00Z",,,,,,,,,,,,,,
"2018-08-05T05:30:00Z","2018-08-05T06:00:00Z",,,,,,,,,,,,,,
"2018-08-05T06:00:00Z","2018-08-05T06:30:00Z",,,,,,,,,,,,,,
"2018-08-05T08:00:00Z","2018-08-05T08:30:00Z",,,,,,,,,,,,,,
"2018-08-05T08:30:00Z","2018-08-05T09:00:00Z",,,,,,,,,,,,,,
"2018-08-05T09:00:00Z","2018-08-05T09:30:00Z",,,,,,,,,,,,,,
"2018-08-05T09:30:00Z","2018-08-05T10:00:00Z",,,,,,,,,,,,,,
"2018-08-05T10:00:00Z","2018-08-05T10:30:00Z",,,,,,,,,,,,,,
"2018-08-05T12:00:00Z","2018-08-05T12:30:00Z",,,,,,,,,,,,,,
"2018-08-05T12:30:00Z","2018-08-05T13:00:00Z",,,,,,,,,,,,,,
"2018-08-05T13:00:00Z","2018-08-05T13:30:00Z",,,,,,,,,,,,,,
"2018-08-05T13:30:00Z","2018-08-05T14:00:00Z",,,,,,,,,,,,,,
"2018-08-05T14:00:00Z","2018-08-05T14:30:00Z",,,,,,,,,,,,,,
"2018-08-05T16:00:00Z","2018-08-05T16:30:00Z",,,,,,,,,,,,,,
"2018-08-05T16:30:00Z","2018-08-05T17:00:00Z",,,,,,,,,,,,,,
"2018-08-05T17:00:00Z","2018-08-05T17:30:00Z",,,,,,,,,,,,,,
"2018-08-05T17:30:00Z","2018-08-05T18:00:00Z",,,,,,,,,,,,,,
"2018-08-05T18:00:00Z","2018-08-05T18:30:00Z",,,,,,,,,,,,,,
"2018-08-05T20:00:00Z","2018-08-05T20:30:00Z",,,,,,,,,,,,,,
"2018-08-05T20:30:00Z","2018-08-05T21:00:00Z",,,,,,,,,,,,,,
"2018-08-05T21:00:00Z","2018-08-05T21:30:00Z",,,,,,,,,,,,,,
"2018-08-05T21:30:00Z","2018-08-05T22:00:00Z",,,,,,,,,,,,,,
"2018-08-05T22:00:00Z","2018-08-05T22:30:00Z",,,,,,,,,,,,,,
"2018-08-06T00:00:00Z","2018-08-06T00:30:00Z",,,,,,,,,,,,,,
"2018-08-06T00:30:00Z","2018-08-06T01:00:00Z",,,,,,,,,,,,,,
"2018-08-06T01:00:00Z","2018-08-06T01:30:00Z",,,,,,,,,,,,,,
"2018-08-06T01:30:00Z","2018-08-06T02:00:00Z",,,,,,,,,,,,,,
"2018-08-06T02:00:00Z","2018-08-06T02:30:00Z",,,,,,,,,,,,,,
"2018-08-06T04:00:00Z","2018-08-06T04:30:00Z",,,,,,,,,,,,,,
"2018-08-06T04:30:00Z","2018-08-06T05:00:00Z",,,,,,,,,,,,,,
"2018-08-06T05:00:00Z","2018-08-06T05:30:00Z",,,,,,,,,,,,,,
"2018-08-06T05:30:00Z","2018-08-06T06:00:00Z",,,,,,,,,,,,,,
"2018-08-06T06:00:00Z","2018-08-06T06:30:00Z",,,,,,,,,,,,,,
"2018-08-06T08:00:00Z","2018-08-06T08:30:00Z",,,,,,,,,,,,,,
"2018-08-06T08:30:00Z","2018-08-06T09:00:00Z",,,,,,,,,,,,,,
"2018-08-06T09:00:00Z","2018-08-06T09:30:00Z",,,,,,,,,,,,,,
"2018-08-06T09:30:00Z","2018-08-06T10:00:00Z",,,,,,,,,,,,,,
"2018-08-06T10:00:00Z","2018-08-06T10:30:00Z",,,,,,,,,,,,,,
"2018-08-06T12:00:00Z","2018-08-06T12:30:00Z",,,,,,,,,,,,,,
"2018-08-06T12:30:00Z","2018-08-06T13:00:00Z",,,,,,,,,,,,,,
"2018-08-06T13:00:00Z","2018-08-06T13:30:00Z",,,,,,,,,,,,,,
"2018-08-06T13:30:00Z","2018-08-06T14:00:00Z",,,,,,,,,,,,,,
"2018-08-06T14:00:00Z","2018-08-06T14:30:00Z",,,,,,,,,,,,,,
"2018-08-06T16:00:00Z","2018-08-06T16:30:00Z",,,,,,,,,,,,,,
"2018-08-06T16:30:00Z","2018-08-06T17:00:00Z",,,,,,,,,,,,,,
"2018-08-06T17:00:00Z","2018-08-06T17:30:00Z",,,,,,,,,,,,,,
"2018-08-06T17:30:00Z","2018-08-06T18:00:00Z",,,,,,,,,,,,,,
"2018-08-06T18:00:00Z","2018-08-06T18:30:00Z",,,,,,,,,,,,,,
"2018-08-06T20:00:00Z","2018-08-06T20:30:00Z",,,,,,,,,,,,,,
"2018-08-06T20:30:00Z","2018-08-06T21:00:00Z",,,,,,,,,,,,,,
"2018-08-06T21:00:00Z","2018-08-06T21:30:00Z",,,,,,,,,,,,,,
"2018-08-06T21:30:00Z","2018-08-06T22:00:00Z",,,,,,,,,,,,,,
"2018-08-06T22:00:00Z","2018-08-06T22:30:00Z",,,,,,,,,,,,,,
"2018-08-07T00:00:00Z","2018-08-07T00:30:00Z",,,,,,,,,,,,,,
"2018-08-07T00:30:00Z","2018-08-07T01:00:00Z",,,,,,,,,,,,,,
"2018-08-07T01:00:00Z","2018-08-07T01:30:00Z",,,,,,,,,,,,,,
"2018-08-07T01:30:00Z","2018-08-07T02:00:00Z",,,,,,,,,,,,,,
"2018-08-07T02:00:00Z","2018-08-07T02:30:00Z",,,,,,,,,,,,,,
"2018-08-07T04:00:00Z","2018-08-07T04:30:00Z",,,,,,,,,,,,,,
"2018-08-07T04:30:00Z","2018-08-07T05:00:00Z",,,,,,,,,,,,,,
"2018-08-07T05:00:00Z","2018-08-07T05:30:00Z",,,,,,,,,,,,,,
"2018-08-07T05:30:00Z","2018-08-07T06:00:00Z",,,,,,,,,,,,,,
"2018-08-07T06:00:00Z","2018-08-07T06:30:00Z",,,,,,,,,,,,,,
"2018-08-07T08:00:00Z","2018-08-07T08:30:00Z",,,,,,,,,,,,,,
"2018-08-07T08:30:00Z","2018-08-07T09:00:00Z",,,,,,,,,,,,,,
"2018-08-07T09:00:00Z","2018-08-07T09:30:00Z",,,,,,,,,,,,,,
"2018-08-07T09:30:00Z","2018-08-07T10:00:00Z",,,,,,,,,,,,,,
"2018-08-07T10:00:00Z","2018-08-07T10:30:00Z",,,,,,,,,,,,,,
"2018-08-07T12:00:00Z","2018-08-07T12:30:00Z",,,,,,,,,,,,,,
"2018-08-07T12:30:00Z","2018-08-07T13:00:00Z",,,,,,,,,,,,,,
"2018-08-07T13:00:00Z","2018-08-07T13:30:00Z",,,,,,,,,,,,,,
"2018-08-07T13:30:00Z","2018-08-07T14:00:00Z",,,,,,,,,,,,,,
"2018-08-07T14:00:00Z","2018-08-07T14:30:00Z",,,,,,,,,,,,,,
"2018-08-07T16:00:00Z","2018-08-07T16:30:00Z",,,,,,,,,,,,,,
"2018-08-07T16:30:00Z","2018-08-07T17:00:00Z",,,,,,,,,,,,,,
"2018-08-07T17:00:00Z","2018-08-07T17:30:00Z",,,,,,,,,,,,,,
"2018-08-07T17:30:00Z","2018-08-07T18:00:00Z",,,,,,,,,,,,,,
"2018-08-07T18:00:00Z","2018-08-07T18:30:00Z",,,,,,,,,,,,,,
"2018-08-07T20:00:00Z","2018-08-07T20:30:00Z",,,,,,,,,,,,,,
"2018-08-07T20:30:00Z","2018-08-07T21:00:00Z",,,,,,,,,,,,,,
"2018-08-07T21:00:00Z","2018-08-07T21:30:00Z",,,,,,,,,,,,,,
"2018-08-07T21:30:00Z","2018-08-07T22:00:00Z",,,,,,,,,,,,,,
"2018-08-07T22:00:00Z","2018-08-07T22:30:00Z",,,,,,,,,,,,,,
"2018-08-08T00:00:00Z","2018-08-08T00:30:00Z",,,,,,,,,,,,,,
"2018-08-08T00:30:00Z","2018-08-08T01:00:00Z",,,,,,,,,,,,,,
"2018-08-08T01:00:00Z","2018-08-08T01:30:00Z",,,,,,,,,,,,,,
"2018-08-08T01:30:00Z","2018-08-08T02:00:00Z",,,,,,,,,,,,,,
"2018-08-08T02:00:00Z","2018-08-08T02:30:00Z",,,,,,,,,,,,,,
"2018-08-08T04:00:00Z","2018-08-08T04:30:00Z",,,,,,,,,,,,,,
"2018-08-08T04:30:00Z","2018-08-08T05:00:00Z",,,,,,,,,,,,,,
"2018-08-08T05:00:00Z","2018-08-08T05:30:00Z",,,,,,,,,,,,,,
"2018-08-08T05:30:00Z","2018-08-08T06:00:00Z",,,,,,,,,,,,,,
"2018-08-08T06:00:00Z","2018-08-08T06:30:00Z",,,,,,,,,,,,,,
"2018-08-08T08:00:00Z","2018-08-08T08:30:00Z",,,,,,,,,,,,,,
"2018-08-08T08:30:00Z","2018-08-08T09:00:00Z",,,,,,,,,,,,,,
"2018-08-08T09:00:00Z","2018-08-08T09:30:00Z",,,,,,,,,,,,,,
"2018-08-08T09:30:00Z","2018-08-08T10:00:00Z",,,,,,,,,,,,,,
"2018-08-08T10:00:00Z","2018-08-08T10:30:00Z",,,,,,,,,,,,,,
"2018-08-08T12:00:00Z","2018-08-08T12:30:00Z",,,,,,,,,,,,,,
"2018-08-08T12:30:00Z","2018-08-08T13:00:00Z",,,,,,,,,,,,,,
"2018-08-08T13:00:00Z","2018-08-08T13:30:00Z",,,,,,,,,,,,,,
"2018-08-08T13:30:00Z","2018-08-08T14:00:00Z",,,,,,,,,,,,,,
"2018-08-08T14:00:00Z","2018-08-08T14:30:00Z",,,,,,,,,,,,,,
"2018-08-08T16:00:00Z","2018-08-08T16:30:00Z",,,,,,,,,,,,,,
"2018-08-08T16:30:00Z","2018-08-08T17:00:00Z",,,,,,,,,,,,,,
"2018-08-08T17:00:00Z","2018-08-08T17:30:00Z",,,,,,,,,,,,,,
"2018-08-08T17:30:00Z","2018-08-08T18:00:00Z",,,,,,,,,,,,,,
"2018-08-08T18:00:00Z","2018-08-08T18:30:00Z",2.66,0.58,6.17,1.19,276,0.19,0.07,,87.58,34.32,212,6.72,0.40,
"2018-08-08T20:00:00Z","2018-08-08T20:30:00Z",2.02,0.00,5.37,0.88,400,0.17,0.05,,88.61,75.55,356,6.74,0.46,
"2018-08-08T20:30:00Z","2018-08-08T21:00:00Z",1.77,0.00,4.50,0.81,380,0.17,0.05,,91.71,91.60,340,6.75,0.52,
"2018-08-08T21:00:00Z","2018-08-08T21:30:00Z",1.75,0.00,4.25,0.79,450,0.16,0.04,,94.78,66.50,393,6.72,0.41,
"2018-08-08T21:30:00Z","2018-08-08T22:00:00Z",2.03,0.00,5.50,0.84,442,0.16,0.04,,96.47,67.75,382,6.73,0.42,
"2018-08-08T22:00:00Z","2018-08-08T22:30:00Z",1.67,0.00,4.17,0.74,409,0.16,0.04,,76.88,80.85,304,6.75,0.52,
"2018-08-09T00:00:00Z","2018-08-09T00:30:00Z",0.65,0.00,2.87,0.34,381,0.15,0.03,,80.06,64.27,339,6.73,0.44,
"2018-08-09T00:30:00Z","2018-08-09T01:00:00Z",0.83,0.00,2.58,0.32,441,0.15,0.03,,79.77,48.95,376,6.71,0.36,
"2018-08-09T01:00:00Z","2018-08-09T01:30:00Z",1.05,0.00,2.56,0.40,449,0.15,0.03,,83.32,49.20,378,6.71,0.36,
"2018-08-09T01:30:00Z","2018-08-09T02:00:00Z",2.10,0.00,6.42,1.80,450,0.19,0.06,,118.98,119.11,408,6.76,0.54,
"2018-08-09T02:00:00Z","2018-08-09T02:30:00Z",0.55,0.00,2.25,0.29,447,0.15,0.03,,80.44,68.46,355,6.73,0.44,
"2018-08-09T04:00:00Z","2018-08-09T04:30:00Z",0.71,0.00,1.46,0.13,450,0.14,0.02,,90.40,54.54,379,6.72,0.38,
"2018-08-09T04:30:00Z","2018-08-09T05:00:00Z",0.92,0.00,2.00,0.18,449,0.15,0.02,,78.49,56.02,350,6.72,0.40,
"2018-08-09T05:00:00Z","2018-08-09T05:30:00Z",1.08,0.00,2.17,0.19,450,0.15,0.02,,76.74,50.62,354,6.72,0.38,
"2018-08-09T05:30:00Z","2018-08-09T06:00:00Z",0.82,0.00,1.75,0.22,450,0.15,0.02,,72.35,60.78,314,6.73,0.44,
"2018-08-09T06:00:00Z","2018-08-09T06:30:00Z",0.56,0.00,1.46,0.16,450,0.15,0.02,,103.14,48.29,416,6.71,0.34,
"2018-08-09T08:00:00Z","2018-08-09T08:30:00Z",0.31,0.00,1.25,0.15,442,0.14,0.02,,92.03,50.69,405,6.71,0.35,
"2018-08-09T08:30:00Z","2018-08-09T09:00:00Z",0.16,0.00,0.87,0.05,430,0.14,0.01,,120.53,85.86,445,6.73,0.44,
"2018-08-09T09:00:00Z","2018-08-09T09:30:00Z",0.10,0.00,0.62,0.03,444,0.14,0.01,,123.33,86.60,450,6.73,0.44,
"2018-08-09T09:30:00Z","2018-08-09T10:00:00Z",0.17,0.00,0.96,0.06,435,0.14,0.01,,94.17,39.26,428,6.70,0.30,
"2018-08-09T10:00:00Z","2018-08-09T10:30:00Z",0.52,0.00,1.12,0.08,447,0.14,0.01,,66.95,56.67,314,6.73,0.42,
"2018-08-09T12:00:00Z","2018-08-09T12:30:00Z",0.03,0.00,0.50,0.01,438,0.14,0.00,,87.29,35.11,419,6.70,0.29,
